,Date,Title,Link,Headline,Article,Source
929,2020-10-27 00:00:00,"Ecopetrol's profits fell 71.6% in the third quarter and closed at $855,000 million",https://www.larepublica.co/redirect/post/3080869,"The oil company reported that so far this year, profits attributable to shareholders fell 89% to $1 billion","The NGO communities, unions, the media, etc., that is what we aim at, and that the pilots be made on a scientific basis.""",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"The company reported that tomorrow there will be two telephone conferences with interest groups to discuss the results obtained. The state oil company, Ecopetrol, reported that today at 5:00 p.m., after the market closes, it will reveal the consolidated financial and operating results of the third quarter of the year",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"Felipe Bayón, president of the company, who will announce the figures will evaluate how the reactivation of demand after confinement influenced the company's results, since in the previous quarter it reported a contraction of around 53.9% in sales and 97.5% in its profits, in the accumulated six-month period",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,This as a result of the price crisis and the pandemic,La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"Likewise, the company confirmed that on Wednesday, October 28, it will offer two conference calls, in Spanish and English, to discuss the results obtained.",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"There are still no expectations about the results, due to the instability caused by the crude oil price crisis in the sector and in the company.",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"However, it is important to remember that the company's production recorded negative figures and fell to 706,000 average barrels per day in the first half of the year.",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"This, because April and May recorded sharp falls, due to the coronavirus pandemic",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"At the time, Bayón pointed out that, “the results of the second quarter of 2020 reflect the impact of an unprecedented situation caused by the expansion of covid-19 in the world.”",La República
930,2020-10-27 00:00:00,Today Ecopetrol will reveal its financial and operational results for the third quarter of the year,https://www.larepublica.co/redirect/post/3080353,The company reported that tomorrow two conference calls will be offered with stakeholders to discuss the results obtained.,"Regarding its new investment plan, the oil company announced in the previous delivery of results that it plans to allocate between US$11,000 million and US$13,000 million for the next three years.",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation In the midst of the national Congress 'Colombia Genera', the president of the National Association of Businessmen (Andi), Bruce Mac Máster, He stated that the reactivation of the Colombian economy will be driven by the support and development of the mining and energy sector.",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"In that sense, he warned that the most important challenges are the support for the 33 projects in the sector that are on the table, regulation, the use of unconventional deposits because, according to him, Colombia has the opportunity to be self-sufficient, and the legal security",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"""We have to support the sector in the midst of social and environmental responsibility",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"The energy sector is decisive, without that sector we cannot live",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"""These ideological positions are not sensible, we have to be sustainable and seek to be environmentally responsible,"" he said.",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"As an argument, the leader explained that, between 2000 and the beginning of 2020, the total investments in the sector amount to US$88,000 million, of a total investment of US$194,000 million that the country has received.",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"""Almost half of the investment that has been made in Colombia in the last 20 years has been in the mining and energy sector,"" he pointed out.",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"In addition, he added that the regions have received $54.8 billion in royalties since 2012.",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"Meanwhile, the Minister of Mines and Energy, Diego Mesa, explained that this sector contributes 12% or 15% of the Nation's current income and royalties represent a third of the investment budgets of the territorial entities and the sector is fundamental for reactivation",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"Immediately afterwards, he added that the 33 projects have an investment of more than $36 billion for the next two years and the projection is to generate more than 54,000 jobs.",La República
931,2020-10-22 00:00:00,"""The reactivation of the economy must support the energy mining sector with sustainability""",https://www.larepublica.co/redirect/post/3078110,The National Association of Businessmen (Andi) and the Ministry of Mines and Energy agreed on the importance of job creation,"""In addition, we have six contracts with leading international companies for $2 billion offshore and the exploratory campaign will be carried out in 2021,"" he added.",La República
932,2020-10-19 00:00:00,"Ecopetrol, Parex and Geopark among the companies that will participate in the next oil auction",https://www.larepublica.co/redirect/post/3076324,"The ANH revealed the list of the 16 companies that will participate in the auction and also noted that another 16, such as Hocol, will not participate.","The ANH revealed the list of the 16 companies that will participate in the auction and also noted that another 16, such as Hocol, will not participate. The National Hydrocarbons Agency (ANH) announced, through its website, the list of companies authorized to participate in the third cycle of the oil auction that aims to continue encouraging the reactivation of the sector",La República
932,2020-10-19 00:00:00,"Ecopetrol, Parex and Geopark among the companies that will participate in the next oil auction",https://www.larepublica.co/redirect/post/3076324,"The ANH revealed the list of the 16 companies that will participate in the auction and also noted that another 16, such as Hocol, will not participate.","RELATED ARTICLEThe ANH published the final terms for the Comprehensive Research Pilot Projects. According to the list, the companies that will be able to participate in this third Permanent Area Assignment Process (ppaa) are 16, among which Ecopetrol, Frontera Energy, Geo Park, Oxy, Gran Tierra, Parex Resources, Occidental Andina, among others",La República
932,2020-10-19 00:00:00,"Ecopetrol, Parex and Geopark among the companies that will participate in the next oil auction",https://www.larepublica.co/redirect/post/3076324,"The ANH revealed the list of the 16 companies that will participate in the auction and also noted that another 16, such as Hocol, will not participate.","And although the list does not confirm that these will be the definitive companies that will participate in the bidding, the truth is that starting next October 22, the firms that will definitely enter the business will be known.",La República
932,2020-10-19 00:00:00,"Ecopetrol, Parex and Geopark among the companies that will participate in the next oil auction",https://www.larepublica.co/redirect/post/3076324,"The ANH revealed the list of the 16 companies that will participate in the auction and also noted that another 16, such as Hocol, will not participate.","According to the Regulatory Agency's schedule, initial offers should be submitted on October 30 and counteroffers will be received on November 17, and contracts will be awarded for areas without counteroffers on November 27 and those for which they have counteroffers on November 14. from December",La República
932,2020-10-19 00:00:00,"Ecopetrol, Parex and Geopark among the companies that will participate in the next oil auction",https://www.larepublica.co/redirect/post/3076324,"The ANH revealed the list of the 16 companies that will participate in the auction and also noted that another 16, such as Hocol, will not participate.","RELATED ARTICLEANH opened a call to select the companies that will carry out fracking pilots in the country. Among other things, the ANH also revealed the companies that will not participate in the auction and names such as two Ecopetrol subsidiaries stand out: Hocol and Ecopetrol Costa Afuera, Amerisur, Noble Energy and others from Asia",La República
932,2020-10-19 00:00:00,"Ecopetrol, Parex and Geopark among the companies that will participate in the next oil auction",https://www.larepublica.co/redirect/post/3076324,"The ANH revealed the list of the 16 companies that will participate in the auction and also noted that another 16, such as Hocol, will not participate.","This third auction cycle joins two others that were carried out in 2019 and for which, finally, 26 oil exploration and production contracts were signed.",La República
933,2020-10-19 00:00:00,Ecopetrol exported its first shipment of one million barrels of crude oil to South Korea,https://www.larepublica.co/redirect/post/3076308,The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%,"The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%. The state oil company, Ecopetrol, announced that after 46 days on the high seas, the first shipment of crude oil arrived in South Korea. It was sold and delivered in port directly by the company to one of the main private refiners in that Asian country.",La República
933,2020-10-19 00:00:00,Ecopetrol exported its first shipment of one million barrels of crude oil to South Korea,https://www.larepublica.co/redirect/post/3076308,The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%,"This shipment, which closed its sale last July, amounts to one million barrels of Ecopetrol Castilla Blend®/ Vasconia Blend crude oil and was shipped directly from the port of Coveñas to the port of Daesan, located on the east coast of that Asian nation.",La República
933,2020-10-19 00:00:00,Ecopetrol exported its first shipment of one million barrels of crude oil to South Korea,https://www.larepublica.co/redirect/post/3076308,The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%,"RELATED ARTICLEEcopetrol recorded a record external asphalt sales in September with 20,000 tons. “This transaction is framed within Ecopetrol's new commercial lines focused on offering comprehensive logistics schemes to our clients through proactive risk management, both price and operational. ”said Pedro Manrique, Commercial and Marketing Vice President of Ecopetrol.",La República
933,2020-10-19 00:00:00,Ecopetrol exported its first shipment of one million barrels of crude oil to South Korea,https://www.larepublica.co/redirect/post/3076308,The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%,"RELATED ARTICLEEcopetrol joins the Government's 'Sowing Unites Us' initiative with six million trees. An important fact has to do with the quantities that were previously exported and how this has diversified; according to the firm, 90% of sales were accounted for 12 years ago. international crude oil was destined for the Gulf of Mexico (USA) and only 8% to Asia, however, today the proportion is 43% and 49%, respectively.",La República
933,2020-10-19 00:00:00,Ecopetrol exported its first shipment of one million barrels of crude oil to South Korea,https://www.larepublica.co/redirect/post/3076308,The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%,"The company assures that this diversification ""has been the result of an investment plan made in the previous decade in order to adapt the maritime terminals and ensure the logistics required to serve large ships that cover routes to Asia and at the same time allow generate savings in transportation to more distant destinations""",La República
933,2020-10-19 00:00:00,Ecopetrol exported its first shipment of one million barrels of crude oil to South Korea,https://www.larepublica.co/redirect/post/3076308,The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%,"In 2008, the first direct sale of crude oil to Asia was made to the Chinese company Sinochem for four million barrels.",La República
933,2020-10-19 00:00:00,Ecopetrol exported its first shipment of one million barrels of crude oil to South Korea,https://www.larepublica.co/redirect/post/3076308,The company led by Felipe Bayón assured that now oil sales to the Asian continent are more than 49%,"From there, long-term contracts have been signed with state-owned companies in that country and private refiners in India, as well as direct sales to independent refineries located in China.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","According to the Andi Foundation survey, 86% of investments in sustainability plans were directed at workers and their families. In these times of crisis, the role that companies have in the recovery and revitalization of the economy is fundamental, as they achieve generate value in society with their actions; mainly, regarding its employees and their families, since 86% of social investments focus on this interest group",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","This is stated in the third measurement of the Strategic Social Architecture Survey carried out by the National Association of Businessmen (Andi), through the Andi Foundation, and in alliance with the firm Cifras y Conceptos, an initiative that seeks to recognize the role of companies in generating social impact, an aspect that also improves the competitiveness of their businesses",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","The survey also showed that when carrying out initiatives focused on workers and their families, companies focus on training, with 81% participation",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","The report revealed that social investments by Colombian companies during the past year were also directed at mitigating business impacts (76%), donations (61%), volunteering (43%) and new businesses with high positive social impact ( 2. 3%)",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families",These figures demonstrate the importance of the productive sector as an institution capable of combating poverty and building social fabric.,La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","A recent Econometrics column highlighted that “for a company to be successful, it requires a healthy society, which includes an adequate provision of education, health, equal opportunity and environmental care services, among others.”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","On this topic, the president of Postobón, Miguel Fernando Escobar, highlighted that “generating shared value is a premise that has accompanied us throughout our history.”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families",At Postobón we have high-impact initiatives that contribute to the development of the country and that we carry out with great conviction.,La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Our contribution translates into more than $17,000 million a year in social and environmental programs in 19 departments",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Without a doubt, our actions of shared value must awaken greater confidence in society in what we do and ratify the relevant role that the business sector has for the country's progress.""",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Luis Fernando Martínez, director of agricultural solutions at Basf for Latin America North, pointed out that “for Basf, sharing value with society is a commitment that we openly declare in our corporate culture.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","An example in Colombia is Sumotech, a project serving small farmers that we developed in Pasca, Cundinamarca, focused on providing them with a combination of technologies, highly innovative agrochemicals, training in good agricultural practices and a crop transformation module to add value in their products""",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","According to information from Ecopetrol, the company's socio-environmental investment aims to contribute to the improvement of the socioeconomic and environmental conditions of the territories, to local development and the viability of projects and consolidation of operations, in this way they contribute to materializing its purpose of to be a company 'Of all, for all' Colombians",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Within the framework of these initiatives, Ecopetrol invested $229,000 million last year in its different investment focuses, sports, education, health, inclusive rural development, entrepreneurship, access to public services, among others.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Ecopetrol's accumulated investments in the first half of 2020 were $56,277 million, which represents an increase of 98.6% compared to the same period in 2019.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families",Grupo Éxito also believes in shared value for building a country,La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","“Therefore, our sustainable strategy contributes to the economic, social and environmental development of Colombia.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families",We work through the Éxito Foundation to achieve the first generation with zero chronic malnutrition in 2030,La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","During the pandemic, the foundation delivered more than 130,000 nutritional packages in the 32 departments",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Also, it contributes to the growth of our suppliers through direct and local purchasing in order to develop sustainable supply chains,” said Pablo Montoya, head of sustainability at Grupo Éxito.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Juan Felipe Isaza, general manager of Kimberly-Clark Colombia, highlighted that this is a key moment in which, from the business sector, a position must be defined in the face of the challenges that the next decade represents in terms of environmental awareness and sustainability.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","“Our mission is to contribute to improving people's quality of life through essential products; but we also have to use services that preserve the natural resources of the communities in which we are located,” said Isaza.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","In the case of Cargill, according to the director of corporate affairs for the Andean region, Ramón Sosa, “we implement performance programs, mentoring, e-learning, and leadership promotion, so that our teams have opportunities for development and growth; added to inclusion and diversity programs and a support network with which we promote greater equity in work spaces, where everyone feels comfortable, moving towards gender equality”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","EPM, as part of its contribution in shared value last year, carried out educational activities at the national level, developed programs on environmental management and protection of water resources and worked on water supply in rural areas, among other initiatives carried out.",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Hernán Cuervo, logistics leader Yumbo Smurfit Kappa Plant “I am willing to use my skills and strengths for my work, as well as to continue taking advantage of family time to strengthen my ties”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Steban Carvajal Ríos, sales advisor Banco Itaú, Pasto office “For my company I have set personal and professional goals that are important to me",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","That's why I take one of the great values ​​of the brand, empathy.""",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","William Santos Del Río, compliance manager of Banco W “Every day I strive to take care of and protect my company, in addition, to preserve everything we have built with ethical principles and values”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Laura Pineda, administrative assistant at Farmalisto “For my company, Farmalisto, I give 100% of myself because it has helped me grow personally and professionally, they have supported me in each of my goals”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Andrés Osorio, sales specialist personal division Safety 3M “For my company I will continue giving everything in each project and objective set, with an extremely important ingredient, the action that everything is possible”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Juana María Castro, leadership and development management professional at Ecopetrol “I am willing to make the impossible possible for my company",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","In these times of pandemic, I can only thank and recognize the resilience of the Ecopetrol Group”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Viviana Mesa Ceballos, Cargill process and operations analyst “For my company I am willing to create value, always seeking continuous improvement",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families",“Cargill encourages you and gives you participation in development initiatives”,La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","María Andrea Uscátegui, executive director of Agro-Bio “For my company I work with a lot of passion and rigor so that the population is better informed every day about the importance of innovation”",La República
934,2020-10-19 00:00:00,"Employees and families, focus of shared value initiatives in the private sector",https://www.larepublica.co/redirect/post/3075381,"According to the Andi Foundation survey, 86% of investments in sustainability plans were directed to workers and their families","Deily Ruth Rivas Meza, Diageo Marketing Innovation shopper “Through my company, I spread joy to my colleagues and help create a culture of agility and innovation",La República
