,Date,Title,Link,Headline,Article,Source
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","They also created Invesbot, a robot that teaches people how to put together their investment portfolio and has 562 clients and $53,185 million under management.",La República
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","Plaza Claro for people The mobile operator Claro has two innovation centers, one focused on companies and the other on people, whose developments and products are part of the Plaza Claro offer, open since June 2018.",La República
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","Here, developments have been achieved in solutions for the smart home, “where through a system we can send a video clip when a camera door is opened and thus keep the house safe, or control water consumption.” and light,” explained its director José Luis Gómez, among the possibilities that customers can buy",La República
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","Advanced Technology Center Accenture's Advanced Technology Center, located in the Ruta N complex, an innovation and business district in Medellín, opened in July 2018",La República
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","Since its creation, the firm has hired around 400 people for the center, “looking not only for experienced professionals, but also for new talent recruited from local universities with which it maintains close ties,” according to the firm.",La República
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","It uses its own platform, called Accenture Innovative Architecture, to transform business processes of the companies it accompanies.",La República
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","Credilab by Credibanco CredibanCo's innovation laboratory “CrediLAB” is a physical space open to everyone, where through practical co-creation exercises and the combination of innovation methodologies under an agile philosophy, it enables the interaction of different actors in the mapping of ideas and prioritization, for subsequent implementation",La República
1310,2019-03-01 00:00:00,"Argos and Ecopetrol, among the leading companies in innovation centers",https://www.larepublica.co/redirect/post/2834123,"Universities, academia and Government have joined forces to promote new technologies","Ricardo Zambrano, vice president of finance and corporate services of the entity, pointed out that CrediLAB has been in operation since the second half of 2018.",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,The offers of the three firms are the ones with the greatest growth compared to last year's dividend,La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,More than a dozen companies announced their proposed dividend distribution to shareholders in February; benefits that will generally be delivered from April of this year to January 2020,La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"Although the offer of some of the most relevant firms remains to be known, among those that have already done so, Ecopetrol, Grupo Bolívar and GEB stand out, since, when comparing the proposal for the year ending in 2018 with that of the previous year, they are the ones that foresee a higher payment to its holders",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"In the case of the oil company, the dividend offered for this year will be $225, that is, 153% more than the one paid last year, of $89.",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,This is planned to be distributed at a rate of $169 per share in line with 60% of the dividend policy and $56 per share corresponding to the extraordinary dividend and overperformance in the firm's financial performance.,La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"Ómar Suárez, variable income manager at Casa de Bolsa, highlighted that the reasons for this increase in the proposal are simple, since “it was a year in which the company's profits were able to grow with high oil and with better efficiencies.”",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"RELATED ARTICLEDavivienda Corredores removes Bancolombia from its portfolio of best options. The expert highlighted that for shareholders it will be important to review both in this, and in all cases, the value of the proposed dividend per share, based on the price of the share.",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"Now, although not all of them have managed to propose an increase like that of Ecopetrol, in the cases of Grupo Bolívar (18%) and Grupo Energía Bogotá (13%) a profit is being offered with an increase of more than double digits compared to last year. (see graph)",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"The dividend offer in the other firms in the LR count goes like this: Celsia, $183 (8.2%); Bancolombia, $1,092 (7.1%); Bank of the West (11%); Argos Group, $350 (6.7%); Cementos Argos, $242 (6.1%); Davivienda, $350 (5%); Miners, $162 (3.8%); El Cóndor, $52.5 (3%); Promioriente, $23.27 (-17%) and Caja Social, $867 (-19%)",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"THE CONTRASTSÓmar SuárezManager of variable income Casa de Bolsa“Investors must be aware of the result between what they offer in dividend per share, divided by the price of the species; “This is how performance is known.”",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"Alexandra Cely, equity analyst at Actions and Securities, advised investors to review the growth, robustness and fundamental prospects of a firm before investing.",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"Likewise, he recalled that ""to be a beneficiary of the dividends, the purchase of the share must be made at least five business days prior to its payment,"" or else the payment will go to the previous holder.",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"Among those who summoned the assembly, the case of Avianca draws attention for being the only firm that proposed not paying the dividend",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"As he explained, “despite having a net profit of $268,776 million, the commitments within the bond issuance and placement prospectus prevent the distribution of profits.”",La República
1311,2019-02-28 00:00:00,"Ecopetrol, Grupo Bolívar and GEB, those that increased their dividend proposal the most",https://www.larepublica.co/redirect/post/2833641,The offers of the three firms are the ones with the greatest growth compared to last year's dividend.,"Stock market analyst Andrés Moreno highlighted that although it does not benefit shareholders, “it is the best thing the firm can do given the debts it has.”",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"Achieving $67.82 billion in total revenues, $11.6 billion in profits and 1,727 million barrels of oil in reserves at the end of last year was the starting point for Ecopetrol to be adjusting a robust business plan today.",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"After managing to position its cash efficiency and capital discipline, the company is now clear about its investment plan: it plans to allocate between US$12,000 million and US$15,000 million for the period 2019-2021",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"This was confirmed by Felipe Bayón, president of Ecopetrol, who explained to LR that this money will be for all of the company's activities.",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"“In the 2019 - 2021 business plan we will continue to focus on the growth of reserves and production under criteria of capital discipline and cash efficiency (….) Within these investments, we have allocated US$500 million for the development of Reservoir pilots Non-Conventional (YNC)”",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"In the midst of Bayón's statements, Ecopetrol and Petrobras announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"In fact, they announced that it is estimated that US$140 million will be invested in drilling these new wells.",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"The president of Ecopetrol said that for this period (2019-2021) it is expected to reach production levels between 750,000 and 770,000 barrels per day",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"In this way, the company's total reserves can be maintained, since the replacement rate of organic reserves will be maintained above 100%.",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"Another point that he emphasized was the importance of Non-Conventional Deposits, or fracking, in the country.",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"The manager assured that the implementation of this technology would give the country between 2,000 and 7,000 million barrels in reserves, a situation that could not only quadruple oil reserves in the long term, but also increase energy self-sufficiency for up to 20 years.",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,“We all hope that oil exploration will increase,La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,Projections indicate that we have six years left in crude oil and 10 years in gas,La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,We need to explore now to ensure self-sufficiency,La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"Exploration and production must be a fundamental issue,” clarified Carlos Leal, president of the board of directors of Acipet.",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"Although the economic situation that Venezuela is going through would be an important factor to think that the Colombian oil sector has seen an opportunity, the president of the oil company said that it is an important situation, but that ""all that remains is to operate and be reliable.""",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"And that's what we're working on.""",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"The austerity plan, capital discipline and its efficiency program will be the three factors that will allow the company to continue on the path of growth",La República
1312,2019-02-28 00:00:00,"“We will invest between US$12,000 million and US$15,000 million”: Felipe Bayón, president of Ecopetrol",https://www.larepublica.co/redirect/post/2833717,Ecopetrol and Petrobras also announced to the National Hydrocarbons Agency (ANH) their decision to continue exploring in the Colombian Caribbean Sea.,"It is expected that under these dynamics international markets such as Brazil and Mexico will continue to strengthen, said President Bayón.",La República
1313,2019-02-27 00:00:00,Petrobras and Ecopetrol will continue offshore exploration activities in the Tayrona block,https://www.larepublica.co/redirect/post/2833766,"The area to be retained will be operated by Petrobras, which owns 44.4% of the interest in the contract.","The area to be retained will be operated by Petrobras, which owns 44.4% of the participation in the contract",La República
1313,2019-02-27 00:00:00,Petrobras and Ecopetrol will continue offshore exploration activities in the Tayrona block,https://www.larepublica.co/redirect/post/2833766,"The area to be retained will be operated by Petrobras, which owns 44.4% of the interest in the contract.","The National Hydrocarbons Agency (ANH) reported that Ecopetrol and Petrobras informed it that they will continue with exploration activities in the Caribbean Sea, with the drilling of wells in the block called 'Tayrona', where investments of 140 million are expected to be made. Dollars",La República
1313,2019-02-27 00:00:00,Petrobras and Ecopetrol will continue offshore exploration activities in the Tayrona block,https://www.larepublica.co/redirect/post/2833766,"The area to be retained will be operated by Petrobras, which owns 44.4% of the interest in the contract.","According to the entity, this commitment of the companies is within the Post Exploratory Program (PEP), which is divided into two phases and contemplates the drilling of a well for each of them, and is also part of the 'E&E Tayrona Contract' , signed on August 13, 2004",La República
1313,2019-02-27 00:00:00,Petrobras and Ecopetrol will continue offshore exploration activities in the Tayrona block,https://www.larepublica.co/redirect/post/2833766,"The area to be retained will be operated by Petrobras, which owns 44.4% of the interest in the contract.",“This announcement of offshore exploratory reactivation is a clear sign that the industry is regaining confidence to invest in the country's hydrocarbon potential.,La República
1313,2019-02-27 00:00:00,Petrobras and Ecopetrol will continue offshore exploration activities in the Tayrona block,https://www.larepublica.co/redirect/post/2833766,"The area to be retained will be operated by Petrobras, which owns 44.4% of the interest in the contract.","The efforts of the National Government to restore dynamism to the sector, combined with the initiatives that the Ministry of Mines and Energy and the Agency are promoting, are beginning to show their results,” indicated Luis Miguel Morelli, president of the ANH.",La República
