,Date,Title,Link,Headline,Article,Source
1,2024-01-17 00:00:00,Ecopetrol clarified that tests are still missing in the Arauca-8 well to see potential,https://www.larepublica.co/economia/ecopetrol-aclaro-que-todavia-faltan-pruebas-en-el-pozo-arauca-8-con-parex-3782958,"The energy company assured that when the comprehensive study on production potential is completed, formal notice will be given.","Energy⚡️of Change 👉🏻https://t.co/g12PeUm2xS — Minenergía (@MinEnergiaCo) January 16, 2024 Another relevant point that Parex shared was that in the exploratory well, two zones have been tested successfully and there are still two zones to be tested. try over the next few weeks",La República
1,2024-01-17 00:00:00,Ecopetrol clarified that tests are still missing in the Arauca-8 well to see potential,https://www.larepublica.co/economia/ecopetrol-aclaro-que-todavia-faltan-pruebas-en-el-pozo-arauca-8-con-parex-3782958,"The energy company assured that when the comprehensive study on production potential is completed, formal notice will be given.","""This outlook is expected to increase in the fourth quarter of 2024,"" reads the Parex statement, which is consistent with Ecopetrol's dissemination of information regarding pending tests.",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Among the current members of the ISA Board of Directors, is the current president of Ecopetrol, Ricardo Roa Barragán. In the extraordinary non-face-to-face meeting that was called by the presidency of Interconnection Eléctrica S.A.",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","E.S.P., ISA, will seek to change its Board of Directors",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","The assembly will be next Monday, January 29 at 10:00 am",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","The new Board will assume duties in the remainder of the statutory period, that is, between January and March 2024",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Among the current members of the ISA Board of Directors, there is the current president of Ecopetrol, Ricardo Roa Barragán as a non-independent member and part of the Business Committee and Organizational Talent Committee",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.",Roa has more than 30 years of experience in the energy sector,La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","The other non-dependent member on the board is Nicolás Azcuénaga, Corporate Vice President of Strategy and New Businesses at Ecopetrol since November 2021, the same company for which she was nominated for the position.",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Azcuénaga is also part of the boards of directors of Cenit Transporte, Intervial Chile, Innoca Flora and Ruta del Maipo Sociedad Concesionaria",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Rutty Paola Ortiz, former Vice Minister of Energy and former Superintendent of Home Public Services, is also part of the Board as an independent member.",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.",She is also the president of the Organizational Talent Committee and is part of the other three committees.,La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.",He also currently participates in the Board of Directors of Gases del Oriente,La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Another independent member is Santiago Montenegro, the current president of Asofondos, who in turn is part of the board of directors of the BVC, Intervial Chile and Ruta del Maipo.",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Among the possible entries to the ISA Board of Directors, according to what La FM said, is the current president of the Ecopetrol Board, Saúl Kattan, who also served as president of ETB between 2012 and 2015.",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Other names in the mix of new income are Jorge Carrillo, former vice minister of Water and Basic Sanitation and who recently left his position as general manager of Grupo EPM.",La República
2,2024-01-16 00:00:00,This is how the ISA Board of Directors is made up before the change that will take place at the end of the month,https://www.larepublica.co/empresas/asi-esta-la-junta-de-isa-previo-al-cambio-a-final-de-mes-3781497,"Among the current members of the ISA Board of Directors is the current president of Ecopetrol, Ricardo Roa Barragán.","Juan Ricardo Ortega, current president of Grupo Energía Bogotá, is another of the names that are being discussed to occupy a new position within the ISA Board of Directors.",La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,The purpose of the operation was to guarantee the gas supply in the country,La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,"The activity concluded a day earlier Ecopetrol announced this Monday that it successfully completed the maintenance operations of the Cupiagua gas plant in Aguazul, Casanare",La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,This activity was scheduled to take place from January 4 to the 15th of the same month.,La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,"According to Ecopetrol, the activity required 118,000 man hours",La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,"These works ""made it possible to ensure the integrity of operations, maintain the useful life of the infrastructure and have 100% operational equipment to deliver to the country the gas that Ecopetrol produces in the Plains Foothills""",La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,"At the extraordinary meeting of our General Assembly of Shareholders, the change to article 21 of the statutes of @ECOPETROL_SA was discussed and approved with the aim of achieving greater diversity and inclusion in the composition of those who make up the Board of Directors 👏⬇️ pic.twitter. com/eSTAlryY80 — Ecopetrol (@ECOPETROL_SA) January 10, 2024 ""The maintenance was aimed at guaranteeing the supply of natural gas in homes, transportation and commerce, to the extent that it reduces risks or problems in the future,"" Ecopetrol reported in a statement",La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,"RELATED ARTICLEEcopetrol will carry out maintenance on the Cupiagua gas plant from January 4 to 15. The work employed 850 people, mostly from the region",La República
3,2024-01-15 00:00:00,Ecopetrol completed the maintenance of the Cupiagua gas plant in Casanare,https://www.larepublica.co/economia/ecopetrol-finalizo-el-mantenimiento-de-la-planta-de-gas-cupiagua-3780945,The purpose of the operation was to guarantee the gas supply in the country. The activity concluded a day earlier,"It is worth remembering that the Cupiagua plant delivers around 210 million cubic feet of natural gas per day to the gas pipeline network,",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years RELATED ARTICLE Ecopetrol plans to generate up to 3,000 megawatts of clean energy by 2030 The Government is already executing its plans within Ecopetrol",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"The extraordinary Shareholders' Meeting held this Wednesday approved changes in the statutes for the formation of the firm's Board of Directors, a fact that generates a double reading for analysts.",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"The change in the statutes was approved by 98% of the company's shareholders, after a few minutes of voting",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"RELATED ARTICLEEcopetrol achieved bond placement for US$1,850 million in the external marketThese changes, meanwhile, reduce the experience to be selected for the Board of Directors from 15 years to 12 years",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,They also seek to increase the participation of women in the governing body; The aim is to reach 30% of the total membership with the female quota,La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"LR Graphic A source who asked not to be disclosed mentioned that the adjustment in the statutes is related to the intention that people close to the Government arrive, such as the case of Edwin Palma",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"“Edwin Palma already tried to enter at the time, but former Minister Ocampo said it couldn't be done because the plans were prepared by the Treasury.",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"And that's why they want to go down from 15 to 12 years,"" said the source who asked not to be named.",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,This testimony supports the thesis that has been circulating for several months about the changes that the Government intends and that have been criticized by the opposition.,La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"What analysts say Amylkar Acosta, former Minister of Mines and Energy, assured that these are the first steps for the transformation of Ecopetrol into an energy company",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"""The first steps have already been taken to transform Ecopetrol into an energy company, without losing focus on the core of the Ecopetrol Group, just as oil companies have been doing in the rest of the world, diversifying their investment portfolio and betting on low-carbon technologies and the development of non-conventional sources of renewable energy,” said the former head of the energy portfolio.",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"On the other hand, Julio César Vera, president of the Xua Energy Foundation, pointed out that the adjustment in experience and gender equality is appropriate “as long as it is guaranteed to have members who have not only the suitability, but also the experience and knowledge required to face the growth processes in the energy sector and the energy transition that the company is currently advancing in its vision and strategy for the year 2040.” Vera also considered that it is essential to have a stable Board of Directors for a minimum period of two years.",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"THE CONTRASTSRicardo RoaPresident of Ecopetrol“We are thinking about a restructuring that is in process and underway at this time, in which we are going to clearly define a business line focused on renewable energies.”Amylkar AcostaFormer Minister of Mines and Energy“The first signs have already been made “steps to transform Ecopetrol into an energy company without losing its core, just as other oil companies have done.”",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"“Frequent changes generate signs of instability and uncertainty and even more so in the case of a listed company, which is why it is essential to carry out an adequate election of its members for the period in question and that will surely materialize at the General Assembly in March. of this year,” added the analyst",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"The changes are already underway RELATED ARTICLEEcopetrol will sell new maturing bonds to finance debt repurchaseIn statements to the media, Ricardo Roa, president of the Ecopetrol Group, the company's transition ""is already in process"" before the corresponding entities",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"“We have thought about a restructuring that is in process and ongoing at the moment, in which we are going to clearly define a line of business focused on renewable energies as a basic and fundamental input for the production of green hydrogen,” said President Roa.",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"In addition, the executive highlighted that the company would be contemplating reaching the generation of 3,000 megawatts of renewable energy by 2030 as part of the energy transition on which it is focused.",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"On the other hand, the Minister of Finance, Ricardo Bonilla, assured that the expectation moving forward is that “Ecopetrol becomes the first energy company in Colombia.”",La República
4,2024-01-11 00:00:00,The requirements to enter the Board of Directors in the Ecopetrol Assembly are relaxed,https://www.larepublica.co/economia/cambios-en-los-estatutos-de-ecopetrol-por-la-asamblea-de-accionistas-3778180,Minister of Finance and the president of the company advanced the plans that the company would enter into for the coming years,"“When I talk about energy I talk about all the elements: energy is oil, gas; electrical energy (...) The future of the world is hydrogen,” added Minister Bonilla.",La República
5,2024-01-10 00:00:00,"Ecopetrol plans to generate up to 3,000 megawatts of clean energy by 2030",https://www.larepublica.co/economia/los-cambios-que-realizara-ecopetrol-para-ser-empresa-de-energia-ya-estan-en-discusion-3777793,"The Minister of Finance, Ricardo Bonilla, assured that the idea is for Ecopetrol ""to become the first energy company""","The Minister of Finance, Ricardo Bonilla, assured that the idea is for Ecopetrol ""to become the first energy company."" The president of Ecopetrol, Ricardo Roa, assured this Wednesday that the company would be contemplating achieving the generation of 3,000 megawatts of renewable energy facing 2030 as part of the energy transition",La República
5,2024-01-10 00:00:00,"Ecopetrol plans to generate up to 3,000 megawatts of clean energy by 2030",https://www.larepublica.co/economia/los-cambios-que-realizara-ecopetrol-para-ser-empresa-de-energia-ya-estan-en-discusion-3777793,"The Minister of Finance, Ricardo Bonilla, assured that the idea is for Ecopetrol ""to become the first energy company""","""We are working so that the goal we initially had of 900 megawatts by 2030 becomes 900 megawatts of renewable energy by 2025 and for next 2030 we are proposing between 2,000 to 3,000 new megawatts of renewable energy,"" said Roa at the end of the meeting. Extraordinary Shareholders' Meeting held this Wednesday",La República
5,2024-01-10 00:00:00,"Ecopetrol plans to generate up to 3,000 megawatts of clean energy by 2030",https://www.larepublica.co/economia/los-cambios-que-realizara-ecopetrol-para-ser-empresa-de-energia-ya-estan-en-discusion-3777793,"The Minister of Finance, Ricardo Bonilla, assured that the idea is for Ecopetrol ""to become the first energy company""","Roa assured that with ""our own need for electricity, gas and green hydrogen we are capable of undertaking the roadmap of the energy transition""",La República
5,2024-01-10 00:00:00,"Ecopetrol plans to generate up to 3,000 megawatts of clean energy by 2030",https://www.larepublica.co/economia/los-cambios-que-realizara-ecopetrol-para-ser-empresa-de-energia-ya-estan-en-discusion-3777793,"The Minister of Finance, Ricardo Bonilla, assured that the idea is for Ecopetrol ""to become the first energy company""","According to the leader of Ecopetrol, this will be carried out within the framework of the company's restructuring, which, he assured, ""is already in process"" before the corresponding entities.",La República
5,2024-01-10 00:00:00,"Ecopetrol plans to generate up to 3,000 megawatts of clean energy by 2030",https://www.larepublica.co/economia/los-cambios-que-realizara-ecopetrol-para-ser-empresa-de-energia-ya-estan-en-discusion-3777793,"The Minister of Finance, Ricardo Bonilla, assured that the idea is for Ecopetrol ""to become the first energy company""","""We have thought about a restructuring that is in process and ongoing at the moment in which we are going to clearly define a line of business focused on renewable energies as a basic and fundamental input for the production of green hydrogen,"" mentioned Roa.",La República
