,Date,Title,Link,Headline,Article,Source
1521,2018-05-25 00:00:00,Ecopetrol stock plummets due to a drop of more than 3.15% in the barrel of oil,https://www.larepublica.co/redirect/post/2731488,"Title falls from the $3,000 barrier it had achieved this year.",One of the strongest intraday falls of the year,La República
1521,2018-05-25 00:00:00,Ecopetrol stock plummets due to a drop of more than 3.15% in the barrel of oil,https://www.larepublica.co/redirect/post/2731488,"Title falls from the $3,000 barrier it had achieved this year.",Analysts point out that the price will continue to be strongly correlated with the movements of oil prices in international markets.,La República
1521,2018-05-25 00:00:00,Ecopetrol stock plummets due to a drop of more than 3.15% in the barrel of oil,https://www.larepublica.co/redirect/post/2731488,"Title falls from the $3,000 barrier it had achieved this year.","Likewise, as noted by Reuters, “the dollar appreciated against a basket of currencies on Friday, when it hit its highest level since mid-November, thanks to its advance against currencies linked to raw materials due to a fall in prices.” oil prices",La República
1521,2018-05-25 00:00:00,Ecopetrol stock plummets due to a drop of more than 3.15% in the barrel of oil,https://www.larepublica.co/redirect/post/2731488,"Title falls from the $3,000 barrier it had achieved this year.","At 1531 GMT, the dollar index, which measures the greenback against a basket of six major currencies, gained 0.46%, to 94.187, after touching 94.241 units, its highest level since mid-November.",La República
1521,2018-05-25 00:00:00,Ecopetrol stock plummets due to a drop of more than 3.15% in the barrel of oil,https://www.larepublica.co/redirect/post/2731488,"Title falls from the $3,000 barrier it had achieved this year.","RELATED ARTICLEDollar closes the day with an increase of $24.28 compared to the TRM, which stands at $2,863.12In the local market, the currency reached an average price of $2,888.47, which represents an increase of $25.35 compared to the Representative Market Rate that for today is $2,863.12.",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","This was revealed by the May Financial Opinion Survey, conducted by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia. With a preference of 48.1% of analysts, Grupo Éxito continues to be the most attractive title to invest in among those that make up Colcap",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by Ecopetrol with a preference of 33.1%, Grupo Energía Bogotá (EEB) with 25.9%, and Celsia with 25%. .9%",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","With these indicators, Éxito and EEB remain in the top five for the fifth consecutive month",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","For Marcela Ramírez, analyst at Acciones y Valores, “the financial results of the first quarter mean that actions such as Grupo Argos, Éxito and EEB are at their best.",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Grupo Argos has room for valuation; Grupo Éxito is in the midst of a recovery in the Brazilian market and a consolidation of new businesses in Colombia, and Empresa Energía de Bogotá is experiencing a relevant situation in the most recent Colcap indices.",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia",“These are actions that are projected very well for the second semester.”,La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","When analyzing the behavior of the most attractive stocks during the year, Éxito and Empresa de Energía de Bogotá are the titles that have remained with the greatest preference",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia",Ecopetrol has also been in three of the five selections that have been made so far this year,La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Thus, Otman Gordillo, analyst at AdCap Colombia, clarified that there are still opportunities for valuation.",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","“El Éxito has a normal risk profile, so, in theory, it will improve the share price",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Consumption is recovering, so there are good options to invest",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Ecopetrol, for its part, not much, as it is a very speculative asset that is exposed to the international price of crude oil.”",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia",The survey also detailed that sociopolitical conditions continue to be the most important factor to analyze when investing and noted that with the elections this factor increased from 21.4% to 25.5%,La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Added to this variable was economic growth, which was ranked as the second most important factor after going from 19.1% to 23.4%.",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","External factors, on the contrary, lost relevance and were consolidated as the third factor",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Regarding the general behavior of Colcap, Fedesarrollo revealed that, “in May, 82.2% of analysts expect a valuation of the index in the next three months",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","It is important to highlight that this proportion increased by 1.7 percentage points compared to last month's results.""",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Now, it is worth clarifying that unlike last month, none of the analysts expect the Colcap index to increase 10% in the next three months.",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","In fact, most expectations focus on growth between 0.01% and 4.99%",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","THE CONTRASTOStman GordilloAnalyst at Adcap Colombia“Éxito has a normal risk profile, so the share price will improve",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia",“Consumption is recovering and this is a very good sign”,La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Regarding the Colcap sectors most attractive to investors, the opinion of the analysts coincided with the results of the report",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","According to Fedesarrollo, in the last month there has been a greater appetite among respondents for actions in the energy sector",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","However, there is a reduction in the preference for shares in the oil sector, holding companies and finance.",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","A reduction in preference has also been seen in the consumer sector in the last year, since while in May 2017 it was 82.8%, today it is 70.4%",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","Regarding macro variables, for now analysts maintained their forecast for annual growth of the Gross Domestic Product (GDP) for 2018 at 2.5%",La República
1522,2018-05-22 00:00:00,Success and EEB Shares are the most attractive for commission agents,https://www.larepublica.co/redirect/post/2729792,"This was revealed by the May Financial Opinion Survey, carried out by Fedesarrollo, which concluded that the list is followed by EcopetroL, Grupo Energía Bogotá (EEB), and Celsia","In addition, they estimate growth of 3.0% for next year and inflation of 3.30% in December.",La República
1523,2018-05-20 00:00:00,Ecopetrol reported that the fire at the Barrancabermeja refinery is under control,https://www.larepublica.co/redirect/post/2729285,The incident occurred in the afternoon.,The incident occurred in the afternoon,La República
1523,2018-05-20 00:00:00,Ecopetrol reported that the fire at the Barrancabermeja refinery is under control,https://www.larepublica.co/redirect/post/2729285,The incident occurred in the afternoon.,"Through a statement, Ecopetrol reported that the fire that occurred this Sunday afternoon around 3:30 in the afternoon at the fuel hydrotreatment plant, HDT, was controlled.",La República
1523,2018-05-20 00:00:00,Ecopetrol reported that the fire at the Barrancabermeja refinery is under control,https://www.larepublica.co/redirect/post/2729285,The incident occurred in the afternoon.,"The company indicated that there was no damage to the personnel who were working, neither to the employees nor to contractors.",La República
1523,2018-05-20 00:00:00,Ecopetrol reported that the fire at the Barrancabermeja refinery is under control,https://www.larepublica.co/redirect/post/2729285,The incident occurred in the afternoon.,"The Brigade members of the emergency prevention and control team controlled the conflagration and at this time the refinery operates normally, according to the statement.",La República
1523,2018-05-20 00:00:00,Ecopetrol reported that the fire at the Barrancabermeja refinery is under control,https://www.larepublica.co/redirect/post/2729285,The incident occurred in the afternoon.,"Finally, the company pointed out that the Barrancabermeja refinery complies with the fuel delivery schedule to the country.",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Seven popular consultations were held in the national territory in 2017: two in Cundinamarca, two in Santander, one in Quindío, one in Meta and one in Tolima",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","This was revealed by the Ministry of Mines and Energy at the beginning of this year and, although this marked the situation of the sector last year and businessmen described it as a lack of legal certainty, the recovery in international crude oil prices prompted the companies in the sector will generate greater sales and at the same time triple their profits",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","The figures for the 1,000 largest companies in the country, delivered by the Superintendency of Companies this week, revealed that the 68 companies in the mining and hydrocarbons sector that made it to that group added $135.1 billion in sales, with an increase of 21. 8% compared to 2016",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Likewise, profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year, when this same group reported $4 billion.",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","In fact, unlike services (-12%), manufacturing (-13%), commerce (-9.4%), construction (-33%) and agriculture (-47%), this was the only sector that surprised with an increase in profits, largely driven by the 10 companies that topped the list",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Ecopetrol did not give up its leadership and in addition to obtaining revenues of $49.6 billion (the highest in the sector), its profit was the highest in the last four years, totaling $6.6 billion, with an increase of 323%",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","According to its president Felipe Bayón, the figure was the result of the work carried out to reduce costs and the achievement of the production goal of 715,000 barrels per day, which in fact allowed for increased investments in exploration, production and increase in reserves.",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.",Carbones del Cerrejón was the second firm in the sector with the highest increase in profits,La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","In 2017 this figure increased 125% and went from $474,645 million to $1 billion, despite the slight drop of 0.3% in coal production (31.9 million tons), a number that did not move away from the decline. 1% the total of the industry that closed the year with 89.4 million tons",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","ExxonMobil, one of the companies that was in the pipeline last year due to the closing of the acquisition of its service station operations and lubricant business by Terpel, also entered the podium of the first three",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Although its financial report showed a 7.1% drop in revenue, which closed at $5.4 billion, the company's profits increased by 90.6% and amounted to $30.9 billion at the end of the year.",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","The ranking of the 10 largest was completed by Prodeco, Cenit, Terpel, Chevron, Meta Pretoleum, Drummond and the Cartagena Refinery (Reficar)",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Despite the ups and downs, 2017 left another couple of data to highlight",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","For example, although oil production fell 3.4%, going from 885,000 barrels per day to 854,121, the country exceeded the goal of 840,000 units",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","And although not only oil and coal fell, but also gold production fell 34% (41.06 tons), construction materials grew 5% (15.2 million cubic meters), emeralds rose 5% (2, 1 million carats) and nickel increased 9% (89.5 million pounds) in production",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Orlando Velandia, president of the National Hydrocarbons Agency (ANH) also highlighted that “we exceeded the goal of 50 exploratory wells, which was a great challenge.",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","And although the figure is very distant from 2012, when the average was 100, it was 150% more than in 2016”",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","Royalty collection increased 25% According to the president of the National Mining Agency, Silvana Habib, “in 2017, a historical record was reached in the collection of royalties and economic compensation for the exploitation of minerals.”",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.","According to the official, the figure increased 25% and amounted to $2.1 billion, a figure that had only been touched in 2012 when the amount approached $2 billion.",La República
1524,2018-05-19 00:00:00,Mining-energy companies tripled their profits during 2017,https://www.larepublica.co/redirect/post/2727137,"Profits amounted to $14 billion, which represented an increase of 261% in 2017 compared to the previous year.",The result was related to two causes: the price of coal (a mineral that contributes 88% of mining royalties and whose value increased 35%) and the monitoring of mining owners.,La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.",To enter the 100 largest you have to sell more than $1.25 billion in a year,La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","When it was thought that 2017 had been a complex year in economic terms and that this “slump”, which led the GDP to grow only 1.8%, was going to impact business results, the companies that managed to enter the club of the 100 most largest in the country, surprised by adding $438 billion in sales, this is 59% of what the 1,000 largest billed, which according to the survey carried out by LR with consolidated income, exceeds $741.2 billion",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","RELATED ARTICLESee the complete tables of the 1,000 firms that invoiced the most in 2017Except for Ecopetrol, which led this list with operating income of $55.21 billion (as revealed by the Superintendency of Companies with individual reports from the oil company) and registered a profit of $6, 6 billion (the highest in the last four years), to enter the first group in the analysis of the largest companies out of 100, you must invoice from $1 billion to $13 billion per year",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","That is why it is not surprising that more than 60 companies in the mining and hydrocarbon sector that entered the group of 1,000 are present in the ranking of the 100 largest.",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","In this sense, in addition to Ecopetrol, the ranking by income also includes: Terpel, which weeks ago successfully closed the business with ExxonMobil, and which had a turnover of $12.4 billion in 2017; the Cartagena Refinery (Reficar), which became fully operational and added sales of $9.1 billion; Cenith, with $5.7 billion; and Drummond that reached $5.5 billion, a result attractive enough to open the door to purchase offers",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","RELATED ARTICLEBayer and TGI are the kings in the second group of the 1,000 largest companies. Others that made their contribution to the income in this first group of the 100 largest companies were the service companies, where the main ones operating in the country are located. : EPM, Codensa, Emgesa, Isagen, Gas Natural, ISA and Grupo Energía Bogotá",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","Multinationals such as Nestlé and Colgate Palmolive, as well as local companies such as Tecnochemicals, entered manufacturing.",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","Another category that has weight in this group is commerce, where almost all the players entered: Éxito, Olímpica, Alkosto, Cencosud (Jumbo), Koba (D1), La 14 and even Ara de Jerónimo Martins",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","The three main mobile phone operators are also part of the club: Claro, Movistar and Tigo",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","The only one left alone in this group was Avianca, a transportation company that with $13 billion occupied box number 6.",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","Beverages, food and automotive on the list RELATED ARTICLERestaurant chains appear on the list between positions 300 and 399. Entering this first group, where 80 of the top 100 firms registered profits ($27.7 billion in total), is like being in a position of honor",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","That credit also goes to the three main companies in the beverage sector: Bavaria ($6.21 billion), Postobón ($1.62 billion) and Coca-Cola Femsa or Industria Nacional de Sodas ($1.52 billion)",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","In Food, the names are also known: Nutresa, Alpina and Colombina",La República
1525,2018-05-18 00:00:00,More than half of the income is concentrated in the top 100 companies,https://www.larepublica.co/redirect/post/2728098,"To enter the 100 largest, you have to sell more than $1.25 billion in a year.","Finally, four automakers entered: Renault-Sofasa ($2.71 billion), GM Colmotores ($2.24 billion), Dinissan ($1.33 billion) and Toyota ($1.14 billion).",La República
1526,2018-05-18 00:00:00,Agriculture was the sector that stood out for the country's economy in 2017,https://www.larepublica.co/redirect/post/2728019,The growth reported by the branch of activity in 2017 was 4.9%,"The growth reported by the branch of activity in 2017 was 4.9%. In 2017, Colombian economic activity experienced the lowest growth in the last eight years, expanding 1.8%, a figure that had not been seen since 2009 when the GDP grew. 1.6% after the global financial crisis",La República
